Fecha,Precio
"1/3/2001,2259.64;"
"28/2/2001,2257.45;"
"27/2/2001,2256.42;"
"26/2/2001,2257.7;"
"23/2/2001,2252.86;"
"22/2/2001,2252.65;"
"21/2/2001,2247.09;"
"20/2/2001,2245.16;"
"19/2/2001,2238.51;"
"16/2/2001,2238.61;"
"15/2/2001,2239.03;"
"14/2/2001,2237.37;"
"13/2/2001,2229.59;"
"12/2/2001,2237.58;"
"9/2/2001,2242.68;"
"8/2/2001,2238.09;"
"7/2/2001,2235.03;"
"6/2/2001,2238.35;"
"5/2/2001,2242.2;"
"2/2/2001,2240.04;"
"1/2/2001,2242.08;"
"31/1/2001,2240.8;"
"30/1/2001,2240.56;"
"29/1/2001,2245.46;"
"26/1/2001,2250.03;"
"25/1/2001,2254.35;"
"24/1/2001,2255.82;"
"23/1/2001,2240.02;"
"22/1/2001,2244.59;"
"19/1/2001,2246.74;"
"18/1/2001,2236.46;"
"17/1/2001,2245.89;"
"16/1/2001,2248.61;"
"15/1/2001,2251.75;"
"12/1/2001,2246.58;"
"11/1/2001,2230.14;"
"10/1/2001,2235.43;"
"9/1/2001,2243.16;"
"5/1/2001,2239.89;"
"4/1/2001,2224.38;"
"3/1/2001,2219.6;"
"2/1/2001,2229.18;"
"28/12/2000,2215.35;"
"27/12/2000,2196.76;"
"26/12/2000,2193.57;"
"22/12/2000,2187.02;"
"21/12/2000,2185.05;"
"20/12/2000,2187.17;"
"19/12/2000,2179.13;"
"18/12/2000,2175.91;"
"15/12/2000,2184.76;"
"14/12/2000,2186.87;"
"13/12/2000,2183.08;"
"12/12/2000,2175.57;"
"11/12/2000,2176.33;"
"7/12/2000,2174.29;"
"6/12/2000,2184.18;"
"5/12/2000,2180.3;"
"4/12/2000,2174.85;"
"1/12/2000,2168.6;"
"30/11/2000,2172.84;"
"29/11/2000,2169.82;"
"28/11/2000,2158.05;"
"27/11/2000,2141.91;"
"24/11/2000,2141.14;"
"23/11/2000,2131.76;"
"22/11/2000,2124.16;"
"21/11/2000,2122.61;"
"20/11/2000,2122.63;"
"17/11/2000,2121.64;"
"16/11/2000,2125.31;"
"15/11/2000,2125.17;"
"14/11/2000,2126.41;"
"10/11/2000,2127.51;"
"9/11/2000,2124.84;"
"8/11/2000,2134.08;"
"7/11/2000,2139.21;"
"3/11/2000,2136.73;"
"2/11/2000,2138.95;"
"1/11/2000,2147.89;"
"31/10/2000,2158.36;"
"30/10/2000,2158.14;"
"27/10/2000,2167.26;"
"26/10/2000,2170.32;"
"25/10/2000,2153.18;"
"24/10/2000,2157.84;"
"23/10/2000,2159.79;"
"20/10/2000,2152.31;"
"19/10/2000,2162.86;"
"18/10/2000,2178.13;"
"17/10/2000,2180.69;"
"13/10/2000,2175.96;"
"12/10/2000,2175.97;"
"11/10/2000,2182.17;"
"10/10/2000,2184.26;"
"9/10/2000,2187.38;"
"6/10/2000,2185.06;"
"5/10/2000,2194.98;"
"4/10/2000,2201.51;"
"3/10/2000,2210.4;"
"2/10/2000,2212.26;"
"29/9/2000,2211.94;"
"28/9/2000,2216.93;"
"27/9/2000,2222.67;"
"26/9/2000,2228.05;"
"25/9/2000,2232.24;"
"22/9/2000,2223.46;"
"21/9/2000,2212.93;"
"20/9/2000,2210.81;"
"19/9/2000,2211.36;"
"18/9/2000,2210.34;"
"15/9/2000,2212.73;"
"14/9/2000,2208.64;"
"13/9/2000,2206.93;"
"12/9/2000,2206.39;"
"11/9/2000,2204.85;"
"8/9/2000,2209.18;"
"7/9/2000,2211.11;"
"6/9/2000,2211.13;"
"5/9/2000,2210.32;"
"4/9/2000,2214;"
"1/9/2000,2212.97;"
"31/8/2000,2208.21;"
"30/8/2000,2204.22;"
"29/8/2000,2208.17;"
"28/8/2000,2208.82;"
"25/8/2000,2205.6;"
"24/8/2000,2196.72;"
"23/8/2000,2187.83;"
"22/8/2000,2183.01;"
"18/8/2000,2185.75;"
"17/8/2000,2185.46;"
"16/8/2000,2185.45;"
"15/8/2000,2180.99;"
"14/8/2000,2180.89;"
"11/8/2000,2179.6;"
"10/8/2000,2176.17;"
"9/8/2000,2176.52;"
"8/8/2000,2180.64;"
"4/8/2000,2177.67;"
"3/8/2000,2173.62;"
"2/8/2000,2175.02;"
"1/8/2000,2174.55;"
"31/7/2000,2172.79;"
"28/7/2000,2173.78;"
"27/7/2000,2165.37;"
"26/7/2000,2153.91;"
"25/7/2000,2147.65;"
"24/7/2000,2152.3;"
"21/7/2000,2155.81;"
"19/7/2000,2151.56;"
"18/7/2000,2144.01;"
"17/7/2000,2156.32;"
"14/7/2000,2166.22;"
"13/7/2000,2172.16;"
"12/7/2000,2182.56;"
"11/7/2000,2171.63;"
"10/7/2000,2165.51;"
"7/7/2000,2168.65;"
"6/7/2000,2163.44;"
"5/7/2000,2151.05;"
"4/7/2000,2150.76;"
"30/6/2000,2139.11;"
"29/6/2000,2136.22;"
"28/6/2000,2135.65;"
"27/6/2000,2123.99;"
"23/6/2000,2129.13;"
"22/6/2000,2134.34;"
"21/6/2000,2123.58;"
"20/6/2000,2115.15;"
"19/6/2000,2114.8;"
"16/6/2000,2110.57;"
"15/6/2000,2111.09;"
"14/6/2000,2122.24;"
"13/6/2000,2106.97;"
"12/6/2000,2115.86;"
"9/6/2000,2125.3;"
"8/6/2000,2127.03;"
"7/6/2000,2121.73;"
"6/6/2000,2118.57;"
"2/6/2000,2095.1;"
"1/6/2000,2096.96;"
"31/5/2000,2084.92;"
"30/5/2000,2077.28;"
"29/5/2000,2096.52;"
"26/5/2000,2113.28;"
"25/5/2000,2142.14;"
"24/5/2000,2111.94;"
"23/5/2000,2094.73;"
"22/5/2000,2076.85;"
"19/5/2000,2055.35;"
"18/5/2000,2047.79;"
"17/5/2000,2037.1;"
"16/5/2000,2035.54;"
"15/5/2000,2039.29;"
"12/5/2000,2031.96;"
"11/5/2000,2021.68;"
"10/5/2000,2031.86;"
"9/5/2000,2044.59;"
"8/5/2000,2033.17;"
"5/5/2000,2027.26;"
"4/5/2000,2015.92;"
"3/5/2000,2001.62;"
"2/5/2000,2004.47;"
"28/4/2000,2002.95;"
"27/4/2000,1998.95;"
"26/4/2000,1988.65;"
"25/4/2000,1991.17;"
"24/4/2000,1996.07;"
"19/4/2000,2003.02;"
"18/4/2000,1996.29;"
"17/4/2000,1987.39;"
"14/4/2000,1987.36;"
"13/4/2000,1987.38;"
"12/4/2000,1986.75;"
"11/4/2000,1998.25;"
"10/4/2000,1996.24;"
"7/4/2000,1986.96;"
"6/4/2000,1968.92;"
"5/4/2000,1964.1;"
"4/4/2000,1963.22;"
"3/4/2000,1958.12;"
"31/3/2000,1951.56;"
"30/3/2000,1949.75;"
"29/3/2000,1955.14;"
"28/3/2000,1958.93;"
"27/3/2000,1954.83;"
"24/3/2000,1954.57;"
"23/3/2000,1959.84;"
"22/3/2000,1956.98;"
"21/3/2000,1952.98;"
"17/3/2000,1950.01;"
"16/3/2000,1954.26;"
"15/3/2000,1955.75;"
"14/3/2000,1957.5;"
"13/3/2000,1958.48;"
"10/3/2000,1959.77;"
"9/3/2000,1960.47;"
"8/3/2000,1964.26;"
"7/3/2000,1965.63;"
"6/3/2000,1961.16;"
"3/3/2000,1956.8;"
"2/3/2000,1950.88;"
"1/3/2000,1948.05;"
"29/2/2000,1946.17;"
"28/2/2000,1947.28;"
"25/2/2000,1947.72;"
"24/2/2000,1944.18;"
"23/2/2000,1941.54;"
"22/2/2000,1943.83;"
"21/2/2000,1947.41;"
"18/2/2000,1945.31;"
"17/2/2000,1946.79;"
"16/2/2000,1949.61;"
"15/2/2000,1950.77;"
"14/2/2000,1948.16;"
"11/2/2000,1952.29;"
"10/2/2000,1946.51;"
"9/2/2000,1949.54;"
"8/2/2000,1950.59;"
"7/2/2000,1948.6;"
"4/2/2000,1947.55;"
"3/2/2000,1965.61;"
"2/2/2000,1970.61;"
"1/2/2000,1973.36;"
"31/1/2000,1976.72;"
"28/1/2000,1976.14;"
"27/1/2000,1958.17;"
"26/1/2000,1939.63;"
"25/1/2000,1943.88;"
"24/1/2000,1931.97;"
"21/1/2000,1938.84;"
"20/1/2000,1945.17;"
"19/1/2000,1928.51;"
"18/1/2000,1919.21;"
"17/1/2000,1920.83;"
"14/1/2000,1917.38;"
"13/1/2000,1904.54;"
"12/1/2000,1902.25;"
"11/1/2000,1900.14;"
"7/1/2000,1911.33;"
"6/1/2000,1912.69;"
"5/1/2000,1895.97;"
"4/1/2000,1874.35;"
"3/1/2000,1873.77;"
"29/12/1999,1867.82;"
"28/12/1999,1870.65;"
"27/12/1999,1874.58;"
"24/12/1999,1874.77;"
"23/12/1999,1886.27;"
"22/12/1999,1884.64;"
"21/12/1999,1868.47;"
"20/12/1999,1867.02;"
"17/12/1999,1879.55;"
"16/12/1999,1874.14;"
"15/12/1999,1891.67;"
"14/12/1999,1905.5;"
"13/12/1999,1900.22;"
"10/12/1999,1906.91;"
"9/12/1999,1888.99;"
"7/12/1999,1886.46;"
"6/12/1999,1903.8;"
"3/12/1999,1911.35;"
"2/12/1999,1918.63;"
"1/12/1999,1922.47;"
"30/11/1999,1923.77;"
"29/11/1999,1921.93;"
"26/11/1999,1918.85;"
"25/11/1999,1912.86;"
"24/11/1999,1925;"
"23/11/1999,1935.48;"
"22/11/1999,1925.11;"
"19/11/1999,1927.47;"
"18/11/1999,1946.27;"
"17/11/1999,1961.7;"
"16/11/1999,1961.8;"
"12/11/1999,1958.41;"
"11/11/1999,1951.11;"
"10/11/1999,1948.05;"
"9/11/1999,1954.56;"
"8/11/1999,1959.46;"
"5/11/1999,1962.16;"
"4/11/1999,1960.7;"
"3/11/1999,1966.5;"
"2/11/1999,1971.59;"
"29/10/1999,1965.44;"
"28/10/1999,1968.9;"
"27/10/1999,1966.07;"
"26/10/1999,1949.33;"
"25/10/1999,1946.24;"
"22/10/1999,1946;"
"21/10/1999,1957.53;"
"20/10/1999,1965.92;"
"19/10/1999,1977.04;"
"15/10/1999,1975.8;"
"14/10/1999,1981.14;"
"13/10/1999,1988.7;"
"12/10/1999,1992.03;"
"11/10/1999,1992.74;"
"8/10/1999,1993.18;"
"7/10/1999,1995.71;"
"6/10/1999,2000.48;"
"5/10/1999,1992.65;"
"4/10/1999,2004.22;"
"1/10/1999,2015.15;"
"30/9/1999,2017.27;"
"29/9/1999,2003.82;"
"28/9/1999,2013.24;"
"27/9/1999,1995.64;"
"24/9/1999,1994.86;"
"23/9/1999,1992.36;"
"22/9/1999,1975.46;"
"21/9/1999,1981.64;"
"20/9/1999,1987.08;"
"17/9/1999,1977.52;"
"16/9/1999,1967.58;"
"15/9/1999,1970.54;"
"14/9/1999,1977.85;"
"13/9/1999,1981.41;"
"10/9/1999,1976.07;"
"9/9/1999,1972.35;"
"8/9/1999,1969.82;"
"7/9/1999,1947.31;"
"6/9/1999,1943.24;"
"3/9/1999,1943.23;"
"2/9/1999,1934.46;"
"1/9/1999,1941.25;"
"31/8/1999,1954.72;"
"30/8/1999,1936.12;"
"27/8/1999,1914.22;"
"26/8/1999,1921.16;"
"25/8/1999,1921.87;"
"24/8/1999,1912.27;"
"23/8/1999,1907.94;"
"20/8/1999,1892.5;"
"19/8/1999,1898.03;"
"18/8/1999,1880.39;"
"17/8/1999,1879.15;"
"13/8/1999,1893.25;"
"12/8/1999,1865.3;"
"11/8/1999,1855.03;"
"10/8/1999,1852.8;"
"9/8/1999,1849.12;"
"6/8/1999,1834.97;"
"5/8/1999,1822.84;"
"4/8/1999,1800.79;"
"3/8/1999,1813.6;"
"2/8/1999,1809.5;"
"30/7/1999,1806.52;"
"29/7/1999,1817.09;"
"28/7/1999,1829.06;"
"27/7/1999,1829.63;"
"26/7/1999,1831.19;"
"23/7/1999,1807.9;"
"22/7/1999,1809.56;"
"21/7/1999,1819.04;"
"19/7/1999,1821.95;"
"16/7/1999,1823.29;"
"15/7/1999,1881.42;"
"14/7/1999,1926.55;"
"13/7/1999,1887.17;"
"12/7/1999,1840.38;"
"9/7/1999,1831.1;"
"8/7/1999,1795.36;"
"7/7/1999,1772.69;"
"6/7/1999,1755.31;"
"2/7/1999,1751.26;"
"1/7/1999,1736.03;"
"30/6/1999,1732.1;"
"29/6/1999,1751;"
"28/6/1999,1737.91;"
"25/6/1999,1734.83;"
"24/6/1999,1723.26;"
"23/6/1999,1710.03;"
"22/6/1999,1694.26;"
"21/6/1999,1692.36;"
"18/6/1999,1693.75;"
"17/6/1999,1698.55;"
"16/6/1999,1694.56;"
"15/6/1999,1682.09;"
"11/6/1999,1686.08;"
"10/6/1999,1679.12;"
"9/6/1999,1672.01;"
"8/6/1999,1653.96;"
"4/6/1999,1654.75;"
"3/6/1999,1667.88;"
"2/6/1999,1657.7;"
"1/6/1999,1663.55;"
"31/5/1999,1671.67;"
"28/5/1999,1685.33;"
"27/5/1999,1682.12;"
"26/5/1999,1669.27;"
"25/5/1999,1671.2;"
"24/5/1999,1665.36;"
"21/5/1999,1644.6;"
"20/5/1999,1643.05;"
"19/5/1999,1644.11;"
"18/5/1999,1640.15;"
"14/5/1999,1630.08;"
"13/5/1999,1631.95;"
"12/5/1999,1631.02;"
"11/5/1999,1627.3;"
"10/5/1999,1631.71;"
"7/5/1999,1618;"
"6/5/1999,1610.66;"
"5/5/1999,1603.97;"
"4/5/1999,1613.61;"
"3/5/1999,1611.48;"
"30/4/1999,1604.44;"
"29/4/1999,1598.69;"
"28/4/1999,1590.53;"
"27/4/1999,1580.78;"
"26/4/1999,1578.98;"
"23/4/1999,1573.86;"
"22/4/1999,1570.34;"
"21/4/1999,1563.94;"
"20/4/1999,1570.53;"
"19/4/1999,1578.93;"
"16/4/1999,1586.04;"
"15/4/1999,1593.17;"
"14/4/1999,1603.95;"
"13/4/1999,1588.19;"
"12/4/1999,1588.17;"
"9/4/1999,1574.77;"
"8/4/1999,1548.14;"
"7/4/1999,1534.13;"
"6/4/1999,1532.48;"
"5/4/1999,1533.32;"
"31/3/1999,1533.51;"
"30/3/1999,1529.59;"
"29/3/1999,1525.59;"
"26/3/1999,1534.28;"
"25/3/1999,1541.74;"
"24/3/1999,1544.6;"
"23/3/1999,1546.77;"
"19/3/1999,1550.03;"
"18/3/1999,1554.85;"
"17/3/1999,1561.74;"
"16/3/1999,1563.97;"
"15/3/1999,1562.91;"
"12/3/1999,1552.28;"
"11/3/1999,1545.09;"
"10/3/1999,1550.33;"
"9/3/1999,1552.44;"
"8/3/1999,1552.37;"
"5/3/1999,1555.84;"
"4/3/1999,1558.66;"
"3/3/1999,1557.94;"
"2/3/1999,1560.4;"
"1/3/1999,1568.3;"
"26/2/1999,1572.46;"
"25/2/1999,1557.97;"
"24/2/1999,1550.88;"
"23/2/1999,1556.65;"
"22/2/1999,1560.46;"
"19/2/1999,1567.17;"
"18/2/1999,1569.4;"
"17/2/1999,1561.53;"
"16/2/1999,1557.79;"
"15/2/1999,1565.57;"
"12/2/1999,1564.04;"
"11/2/1999,1570.81;"
"10/2/1999,1563.39;"
"9/2/1999,1562.14;"
"8/2/1999,1570.94;"
"5/2/1999,1575.69;"
"4/2/1999,1574.07;"
"3/2/1999,1576.22;"
"2/2/1999,1581.27;"
"1/2/1999,1582.9;"
"29/1/1999,1580.72;"
"28/1/1999,1590.33;"
"27/1/1999,1591.69;"
"26/1/1999,1591.58;"
"25/1/1999,1591.81;"
"22/1/1999,1589.65;"
"21/1/1999,1582.57;"
"20/1/1999,1587.18;"
"19/1/1999,1580.4;"
"18/1/1999,1596.59;"
"15/1/1999,1584.42;"
"14/1/1999,1588.8;"
"13/1/1999,1549.35;"
"12/1/1999,1535.96;"
"8/1/1999,1543.22;"
"7/1/1999,1530.48;"
"6/1/1999,1528.28;"
"5/1/1999,1545.11;"
"4/1/1999,1542.11;"
"31/12/1998,1542.11;"
"30/12/1998,1535.55;"
"29/12/1998,1507.52;"
"28/12/1998,1484.88;"
"24/12/1998,1484.88;"
"23/12/1998,1467.04;"
"22/12/1998,1477.51;"
"21/12/1998,1494.11;"
"18/12/1998,1515.98;"
"17/12/1998,1523.8;"
"16/12/1998,1529.07;"
"15/12/1998,1532.76;"
"14/12/1998,1531.13;"
"11/12/1998,1530.63;"
"10/12/1998,1541.14;"
"9/12/1998,1548.63;"
"7/12/1998,1552.48;"
"4/12/1998,1545.89;"
"3/12/1998,1539.32;"
"2/12/1998,1545.82;"
"1/12/1998,1545.88;"
"30/11/1998,1547.11;"
"27/11/1998,1543.45;"
"26/11/1998,1545.53;"
"25/11/1998,1557.57;"
"24/11/1998,1547.92;"
"23/11/1998,1539.38;"
"20/11/1998,1558.49;"
"19/11/1998,1569.6;"
"18/11/1998,1583.29;"
"17/11/1998,1580.99;"
"13/11/1998,1578.79;"
"12/11/1998,1577.61;"
"11/11/1998,1571.76;"
"10/11/1998,1559.35;"
"9/11/1998,1553.71;"
"6/11/1998,1563.32;"
"5/11/1998,1568.54;"
"4/11/1998,1569.93;"
"3/11/1998,1575.08;"
"30/10/1998,1577.19;"
"29/10/1998,1577.9;"
"28/10/1998,1576.38;"
"27/10/1998,1590.64;"
"26/10/1998,1597.97;"
"23/10/1998,1599.15;"
"22/10/1998,1597.79;"
"21/10/1998,1598.61;"
"20/10/1998,1598.18;"
"19/10/1998,1596.21;"
"16/10/1998,1594.19;"
"15/10/1998,1591.01;"
"14/10/1998,1592.11;"
"13/10/1998,1590.64;"
"9/10/1998,1587.46;"
"8/10/1998,1586.53;"
"7/10/1998,1588.64;"
"6/10/1998,1585.64;"
"5/10/1998,1578.96;"
"2/10/1998,1573.22;"
"1/10/1998,1556.52;"
"30/9/1998,1556.15;"
"29/9/1998,1556.25;"
"28/9/1998,1547.81;"
"25/9/1998,1548.95;"
"24/9/1998,1561.28;"
"23/9/1998,1541.16;"
"22/9/1998,1529.26;"
"21/9/1998,1533.95;"
"18/9/1998,1531.49;"
"17/9/1998,1520.63;"
"16/9/1998,1516.92;"
"15/9/1998,1510.41;"
"14/9/1998,1505.85;"
"11/9/1998,1506.27;"
"10/9/1998,1493.4;"
"9/9/1998,1505.66;"
"8/9/1998,1511.55;"
"7/9/1998,1538.84;"
"4/9/1998,1532.19;"
"3/9/1998,1518.56;"
"2/9/1998,1442.95;"
"1/9/1998,1441.86;"
"31/8/1998,1440.87;"
"28/8/1998,1438.16;"
"27/8/1998,1430.33;"
"26/8/1998,1420.27;"
"25/8/1998,1418.22;"
"24/8/1998,1407.27;"
"21/8/1998,1391.55;"
"20/8/1998,1384.24;"
"19/8/1998,1385.77;"
"18/8/1998,1386.02;"
"14/8/1998,1377.08;"
"13/8/1998,1371.23;"
"12/8/1998,1365.58;"
"11/8/1998,1359.22;"
"10/8/1998,1364.9;"
"6/8/1998,1366.44;"
"5/8/1998,1368.24;"
"4/8/1998,1371.16;"
"3/8/1998,1372.14;"
"31/7/1998,1370.65;"
"30/7/1998,1373.49;"
"29/7/1998,1376.12;"
"28/7/1998,1378.33;"
"27/7/1998,1379.61;"
"24/7/1998,1378.88;"
"23/7/1998,1376.87;"
"22/7/1998,1380.87;"
"21/7/1998,1381.54;"
"17/7/1998,1376.74;"
"16/7/1998,1378.01;"
"15/7/1998,1381.22;"
"14/7/1998,1380.27;"
"13/7/1998,1374.23;"
"10/7/1998,1370.45;"
"9/7/1998,1369.12;"
"8/7/1998,1368.16;"
"7/7/1998,1357.78;"
"6/7/1998,1348.06;"
"3/7/1998,1345.65;"
"2/7/1998,1358.05;"
"1/7/1998,1369.88;"
"30/6/1998,1363.04;"
"26/6/1998,1363.67;"
"25/6/1998,1375.02;"
"24/6/1998,1381.11;"
"23/6/1998,1394.8;"
"19/6/1998,1390.85;"
"18/6/1998,1394.39;"
"17/6/1998,1388.5;"
"16/6/1998,1380.51;"
"12/6/1998,1388.76;"
"11/6/1998,1383.23;"
"10/6/1998,1376.25;"
"9/6/1998,1386.53;"
"8/6/1998,1387.12;"
"5/6/1998,1397.63;"
"4/6/1998,1399.02;"
"3/6/1998,1399.56;"
"2/6/1998,1398.53;"
"1/6/1998,1397.07;"
"29/5/1998,1396.69;"
"28/5/1998,1397.12;"
"27/5/1998,1396.51;"
"26/5/1998,1394.33;"
"22/5/1998,1393.62;"
"21/5/1998,1392.18;"
"20/5/1998,1390.89;"
"19/5/1998,1387.26;"
"18/5/1998,1383.31;"
"15/5/1998,1384.97;"
"14/5/1998,1387.15;"
"13/5/1998,1388.04;"
"12/5/1998,1387.78;"
"11/5/1998,1385.38;"
"8/5/1998,1383.04;"
"7/5/1998,1382.27;"
"6/5/1998,1375.39;"
"5/5/1998,1369.31;"
"4/5/1998,1364.07;"
"30/4/1998,1365.72;"
"29/4/1998,1371.35;"
"28/4/1998,1368.17;"
"27/4/1998,1359.99;"
"24/4/1998,1354.91;"
"23/4/1998,1355.94;"
"22/4/1998,1357.51;"
"21/4/1998,1360.42;"
"20/4/1998,1360.49;"
"17/4/1998,1360.74;"
"16/4/1998,1364.06;"
"15/4/1998,1365.21;"
"14/4/1998,1363.38;"
"13/4/1998,1357.14;"
"8/4/1998,1354.15;"
"7/4/1998,1355.5;"
"6/4/1998,1357.71;"
"3/4/1998,1357.75;"
"2/4/1998,1362.54;"
"1/4/1998,1360.26;"
"31/3/1998,1358.03;"
"30/3/1998,1361.49;"
"27/3/1998,1365.66;"
"26/3/1998,1364.76;"
"25/3/1998,1364.4;"
"24/3/1998,1361.86;"
"20/3/1998,1361.87;"
"19/3/1998,1360.56;"
"18/3/1998,1359.96;"
"17/3/1998,1358.66;"
"16/3/1998,1355.9;"
"13/3/1998,1356.7;"
"12/3/1998,1356.63;"
"11/3/1998,1355.88;"
"10/3/1998,1354.9;"
"9/3/1998,1353.71;"
"6/3/1998,1353.19;"
"5/3/1998,1349.8;"
"4/3/1998,1352.21;"
"3/3/1998,1349.04;"
"2/3/1998,1343.85;"
"27/2/1998,1344.25;"
"26/2/1998,1340.75;"
"25/2/1998,1334.72;"
"24/2/1998,1340.92;"
"23/2/1998,1347.94;"
"20/2/1998,1350.1;"
"19/2/1998,1349.95;"
"18/2/1998,1350.23;"
"17/2/1998,1350.97;"
"16/2/1998,1349.54;"
"13/2/1998,1349.34;"
"12/2/1998,1348.86;"
"11/2/1998,1348.23;"
"10/2/1998,1347.72;"
"9/2/1998,1346.42;"
"6/2/1998,1346.09;"
"5/2/1998,1345.46;"
"4/2/1998,1345.01;"
"3/2/1998,1343.9;"
"2/2/1998,1342;"
"30/1/1998,1341.85;"
"29/1/1998,1339.57;"
"28/1/1998,1337.3;"
"27/1/1998,1336.38;"
"26/1/1998,1332.78;"
"23/1/1998,1334.71;"
"22/1/1998,1331.48;"
"21/1/1998,1327;"
"20/1/1998,1325.07;"
"19/1/1998,1322.16;"
"16/1/1998,1319.21;"
"15/1/1998,1318.53;"
"14/1/1998,1318.25;"
"13/1/1998,1315.7;"
"9/1/1998,1313.56;"
"8/1/1998,1315.95;"
"7/1/1998,1318.57;"
"6/1/1998,1317.15;"
"5/1/1998,1304.33;"
"2/1/1998,1293.58;"
"30/12/1997,1291.92;"
"29/12/1997,1286.92;"
"26/12/1997,1281.6;"
"23/12/1997,1288.32;"
"22/12/1997,1287.51;"
"19/12/1997,1286.12;"
"18/12/1997,1286.74;"
"17/12/1997,1296.3;"
"16/12/1997,1304.02;"
"15/12/1997,1307.42;"
"12/12/1997,1304.85;"
"11/12/1997,1301.15;"
"10/12/1997,1298.78;"
"9/12/1997,1300.55;"
"5/12/1997,1298.64;"
"4/12/1997,1299.43;"
"3/12/1997,1307.01;"
"2/12/1997,1307.54;"
"1/12/1997,1305.66;"
"28/11/1997,1303.1;"
"27/11/1997,1303.15;"
"26/11/1997,1299.19;"
"25/11/1997,1296.37;"
"24/11/1997,1296.3;"
"21/11/1997,1298.19;"
"20/11/1997,1296.62;"
"19/11/1997,1297.94;"
"18/11/1997,1298.04;"
"14/11/1997,1297.87;"
"13/11/1997,1296.66;"
"12/11/1997,1294.51;"
"11/11/1997,1295.52;"
"10/11/1997,1291.35;"
"7/11/1997,1286.73;"
"6/11/1997,1281.18;"
"5/11/1997,1284.63;"
"4/11/1997,1284.65;"
"31/10/1997,1281.2;"
"30/10/1997,1282.82;"
"29/10/1997,1289.84;"
"28/10/1997,1274.05;"
"27/10/1997,1272.02;"
"24/10/1997,1267.1;"
"23/10/1997,1267.87;"
"22/10/1997,1264.32;"
"21/10/1997,1264.6;"
"20/10/1997,1264.7;"
"17/10/1997,1268.87;"
"16/10/1997,1263.79;"
"15/10/1997,1272.77;"
"14/10/1997,1265.38;"
"10/10/1997,1258.04;"
"9/10/1997,1252.74;"
"8/10/1997,1247.51;"
"7/10/1997,1250.95;"
"6/10/1997,1244.84;"
"3/10/1997,1242.16;"
"2/10/1997,1243.27;"
"1/10/1997,1244.63;"
"30/9/1997,1246.27;"
"29/9/1997,1241.72;"
"26/9/1997,1249.73;"
"25/9/1997,1251.88;"
"24/9/1997,1248.83;"
"23/9/1997,1242.45;"
"22/9/1997,1238.29;"
"19/9/1997,1236.31;"
"18/9/1997,1241.83;"
"17/9/1997,1243.58;"
"16/9/1997,1245.06;"
"15/9/1997,1228.01;"
"12/9/1997,1232.12;"
"11/9/1997,1250.03;"
"10/9/1997,1238.21;"
"9/9/1997,1204.09;"
"8/9/1997,1186.98;"
"5/9/1997,1180.94;"
"4/9/1997,1172.82;"
"3/9/1997,1169.38;"
"2/9/1997,1174.01;"
"1/9/1997,1172.28;"
"29/8/1997,1167.28;"
"28/8/1997,1161.15;"
"27/8/1997,1154.89;"
"26/8/1997,1145.52;"
"25/8/1997,1154.23;"
"22/8/1997,1149.19;"
"21/8/1997,1140.54;"
"20/8/1997,1137.54;"
"19/8/1997,1129.05;"
"15/8/1997,1128.25;"
"14/8/1997,1125.62;"
"13/8/1997,1120.33;"
"12/8/1997,1119.38;"
"11/8/1997,1118.96;"
"8/8/1997,1115.2;"
"6/8/1997,1115.43;"
"5/8/1997,1112.83;"
"4/8/1997,1113.43;"
"1/8/1997,1112.53;"
"31/7/1997,1109.65;"
"30/7/1997,1106.67;"
"29/7/1997,1108.16;"
"28/7/1997,1106.06;"
"25/7/1997,1106.64;"
"24/7/1997,1106.7;"
"23/7/1997,1110.32;"
"22/7/1997,1109.46;"
"21/7/1997,1105.33;"
"18/7/1997,1102.48;"
"17/7/1997,1100.83;"
"16/7/1997,1099.25;"
"15/7/1997,1099.56;"
"14/7/1997,1098.46;"
"11/7/1997,1097.88;"
"10/7/1997,1098.64;"
"9/7/1997,1101.18;"
"8/7/1997,1102.45;"
"7/7/1997,1101.57;"
"4/7/1997,1102.84;"
"3/7/1997,1098.72;"
"2/7/1997,1093.25;"
"1/7/1997,1089.01;"
"27/6/1997,1090.58;"
"26/6/1997,1087.72;"
"25/6/1997,1086.47;"
"24/6/1997,1088.16;"
"23/6/1997,1086.36;"
"20/6/1997,1084.28;"
"19/6/1997,1084.38;"
"18/6/1997,1086;"
"17/6/1997,1082.43;"
"16/6/1997,1080.59;"
"13/6/1997,1080.46;"
"12/6/1997,1080.61;"
"11/6/1997,1078.64;"
"10/6/1997,1076.18;"
"6/6/1997,1076.49;"
"5/6/1997,1077.19;"
"4/6/1997,1079.1;"
"3/6/1997,1077.09;"
"30/5/1997,1076.4;"
"29/5/1997,1074.32;"
"28/5/1997,1076.24;"
"27/5/1997,1076.69;"
"26/5/1997,1076.69;"
"23/5/1997,1080.43;"
"22/5/1997,1080.44;"
"21/5/1997,1075.2;"
"20/5/1997,1073.54;"
"19/5/1997,1072.24;"
"16/5/1997,1074.52;"
"15/5/1997,1074.43;"
"14/5/1997,1077.36;"
"13/5/1997,1076.93;"
"9/5/1997,1073.77;"
"8/5/1997,1075.05;"
"7/5/1997,1080.48;"
"6/5/1997,1076.39;"
"5/5/1997,1068.53;"
"2/5/1997,1064.01;"
